"","county","state","trumptwoparty","median_house_inc","median_age","pct_female","pct_white","pct_black","pct_hispanic","pct_evangelical","unemployment","pct_manufacturing","pct_uninsured","pct_male_married","pct_female_married","pct_no_hs","pct_hs","pct_some_coll","pct_ba","pct_grad","pct_vet","pct_foreign_born","logtotalvotes"
"2758","Pacific County, Washington","WA",53.707415,37.684,51.700001,0.498,0.83200002,0.003,0.088,0.083999999,0.089000002,0.133,0.146,0.528,0.52600002,0.126,0.31600001,0.38999999,0.113,0.055,0.163,0.059,9.2794933
"2759","Pend Oreille County, Washington","WA",69.335657,40.599,49.299999,0.486,0.89200002,0.0020000001,0.035,0.075999998,0.103,0.082999997,0.132,0.565,0.55199999,0.090000004,0.322,0.41600001,0.12,0.050999999,0.169,0.024,8.8249722
"2760","Pierce County, Washington","WA",45.974162,59.953,35.799999,0.50300002,0.68800002,0.064999998,0.1,0.071999997,0.092,0.098999999,0.113,0.51099998,0.49000001,0.090999998,0.28799999,0.37400001,0.162,0.085000001,0.146,0.097000003,12.761351
"2761","San Juan County, Washington","WA",27.261662,55.96,54.400002,0.52100003,0.89300001,0.0049999999,0.057999998,0.0049999999,0.059,0.045000002,0.12899999,0.602,0.537,0.046,0.17200001,0.31600001,0.26199999,0.20299999,0.121,0.068000004,9.2848911
"2762","Skagit County, Washington","WA",48.100182,54.129,41,0.505,0.75700003,0.0070000002,0.175,0.071000002,0.082000002,0.12,0.134,0.55699998,0.51499999,0.117,0.26699999,0.36899999,0.15899999,0.088,0.117,0.098999999,10.932535
"2763","Skamania County, Washington","WA",56.744188,52.374,45.200001,0.49599999,0.88300002,0.0080000004,0.057,0.067000002,0.082999997,0.123,0.118,0.54699999,0.54000002,0.093000002,0.292,0.396,0.142,0.078000002,0.145,0.046,8.6374617
"2764","Snohomish County, Washington","WA",40.913033,70.722,37.599998,0.498,0.72500002,0.025,0.094999999,0.057999998,0.075000003,0.168,0.107,0.52600002,0.51700002,0.083999999,0.243,0.37400001,0.20900001,0.090999998,0.094999999,0.148,12.743072
"2765","Spokane County, Washington","WA",54.746091,50.079,37.200001,0.505,0.85699999,0.017000001,0.050999999,0.077,0.083999999,0.083999999,0.107,0.50400001,0.48300001,0.071999997,0.257,0.38600001,0.18099999,0.104,0.121,0.057,12.333789
"2766","Stevens County, Washington","WA",72.443616,41.978,46.200001,0.49700001,0.87199998,0.0049999999,0.032000002,0.082000002,0.093999997,0.090999998,0.131,0.57300001,0.57099998,0.097000003,0.34400001,0.39199999,0.107,0.059999999,0.15800001,0.029999999,10.029106
"2767","Thurston County, Washington","WA",41.409618,61.677,38.5,0.50999999,0.76800001,0.028000001,0.081,0.075000003,0.085000001,0.057,0.101,0.53799999,0.50999999,0.066,0.227,0.37400001,0.20299999,0.131,0.145,0.079000004,11.770741
"2768","Wahkiakum County, Washington","WA",61.764705,44.485,52.099998,0.51599997,0.89300001,0.001,0.043000001,0.041000001,0.106,0.083999999,0.104,0.53799999,0.53200001,0.075999998,0.331,0.44800001,0.101,0.045000002,0.134,0.027000001,7.7655692
"2769","Walla Walla County, Washington","WA",58.475047,47.946,36.900002,0.48800001,0.727,0.015,0.20999999,0.14300001,0.064000003,0.064000003,0.124,0.47099999,0.458,0.113,0.226,0.389,0.164,0.108,0.109,0.105,10.143252
"2770","Whatcom County, Washington","WA",40.221322,53.145,36.5,0.50400001,0.80299997,0.0080000004,0.086999997,0.086999997,0.082000002,0.108,0.117,0.491,0.46000001,0.088,0.23,0.35699999,0.213,0.112,0.083999999,0.11,11.605259
"2771","Whitman County, Washington","WA",47.610778,36.631,24.200001,0.491,0.80299997,0.021,0.054000001,0.064999998,0.088,0.071000002,0.082000002,0.361,0.361,0.043000001,0.17399999,0.29300001,0.257,0.233,0.063000001,0.096000001,9.7587509
"2772","Yakima County, Washington","WA",57.150877,44.749,32.5,0.49900001,0.456,0.0070000002,0.47099999,0.086000003,0.090000004,0.082000002,0.205,0.495,0.477,0.28099999,0.278,0.28299999,0.097999997,0.059,0.075000003,0.18099999,11.261253
"2773","Barbour County, West Virginia","WV",78.744131,37.066,41.5,0.51300001,0.96100003,0.0080000004,0.0070000002,0.054000001,0.090000004,0.068000004,0.134,0.546,0.49700001,0.189,0.47099999,0.221,0.079000004,0.041000001,0.104,0.0040000002,8.7084742
"2774","Berkeley County, West Virginia","WV",69.626528,55.239,38.400002,0.50800002,0.852,0.068999998,0.039000001,0.119,0.097000003,0.096000001,0.108,0.52700001,0.509,0.12899999,0.382,0.29100001,0.127,0.07,0.132,0.035,10.665461
"2775","Boone County, West Virginia","WV",78.418136,39.958,41.900002,0.50300002,0.98000002,0.0070000002,0.0049999999,0.13,0.092,0.024,0.102,0.56,0.54400003,0.215,0.49399999,0.20200001,0.054000001,0.035,0.086999997,0.0020000001,9.0691223
"2776","Braxton County, West Virginia","WV",72.807741,32.75,44.5,0.498,0.97399998,0.0040000002,0.0060000001,0.030999999,0.14399999,0.059,0.13699999,0.52999997,0.51800001,0.19599999,0.491,0.19400001,0.085000001,0.035,0.098999999,0.001,8.5350332
"2777","Brooke County, West Virginia","WV",72.065705,46.215,45.900002,0.51200002,0.96100003,0.017000001,0.0080000004,0.164,0.064000003,0.117,0.096000001,0.52399999,0.484,0.092,0.43700001,0.28600001,0.11,0.075000003,0.104,0.0099999998,9.1708717
"2778","Cabell County, West Virginia","WV",63.424611,38.344,38.5,0.51300001,0.903,0.046999998,0.013,0.162,0.068000004,0.077,0.114,0.44800001,0.41299999,0.131,0.31900001,0.28099999,0.148,0.121,0.092,0.022,10.406836
"2779","Calhoun County, West Virginia","WV",81.694096,35.568,47,0.49900001,0.97299999,0.001,0.0099999998,0.116,0.18099999,0.057,0.16599999,0.59299999,0.52100003,0.23100001,0.48899999,0.176,0.075999998,0.028000001,0.106,0.0080000004,7.8697839
"2780","Clay County, West Virginia","WV",80.19526,31.325,43.299999,0.49900001,0.97899997,0,0.001,0.191,0.123,0.034000002,0.121,0.59100002,0.52600002,0.26300001,0.491,0.147,0.057999998,0.041000001,0.093000002,0.003,7.9969902
"2781","Doddridge County, West Virginia","WV",86.691177,39.974,43.700001,0.46700001,0.96200001,0.011,0.0040000002,0.057,0.064999998,0.037,0.15700001,0.40000001,0.528,0.182,0.44299999,0.241,0.088,0.046999998,0.090000004,0.0089999996,7.9515595
"2782","Fayette County, West Virginia","WV",70.710725,36.293,43.200001,0.49599999,0.92500001,0.052000001,0.0099999998,0.168,0.092,0.059,0.139,0.50599998,0.51200002,0.197,0.44400001,0.235,0.083999999,0.039000001,0.108,0.0060000001,9.6380234
"2783","Gilmer County, West Virginia","WV",77.673084,37.536,38.400002,0.40900001,0.796,0.107,0.039000001,0.078000002,0.093999997,0.048,0.14300001,0.377,0.51599997,0.21699999,0.366,0.25099999,0.097999997,0.067000002,0.085000001,0.033,7.8410997
"2784","Grant County, West Virginia","WV",89.460683,39.088,45.599998,0.50199997,0.96700001,0.014,0.0060000001,0.198,0.067000002,0.168,0.089000002,0.50700003,0.50400001,0.18099999,0.50199997,0.193,0.07,0.052999999,0.092,0.001,8.5083542
"2785","Greenbrier County, West Virginia","WV",71.736354,39.746,45.299999,0.51099998,0.93400002,0.023,0.013,0.17900001,0.071999997,0.075999998,0.122,0.54100001,0.505,0.152,0.44,0.228,0.112,0.068000004,0.124,0.013,9.5515156
"2786","Hampshire County, West Virginia","WV",80.899417,27.995,44.599998,0.48699999,0.96100003,0.013,0.012,0.108,0.081,0.15099999,0.16500001,0.37099999,0.405,0.21799999,0.5,0.18099999,0.068999998,0.032000002,0.086000003,0.0040000002,9.0604477
"2787","Hancock County, West Virginia","WV",73.198587,39.959,45.599998,0.51599997,0.94599998,0.022,0.012,0.12,0.071999997,0.155,0.109,0.55400002,0.48500001,0.131,0.428,0.26300001,0.126,0.052000001,0.11,0.015,9.4495144
"2788","Hardy County, West Virginia","WV",78.725362,40.303,44.5,0.49599999,0.917,0.044,0.037,0.25299999,0.079000004,0.266,0.112,0.50199997,0.50099999,0.206,0.477,0.177,0.093000002,0.046999998,0.1,0.027000001,8.6381712
"2789","Harrison County, West Virginia","WV",70.904553,43.987,42,0.51200002,0.94599998,0.017999999,0.015,0.103,0.074000001,0.055,0.117,0.54900002,0.50099999,0.125,0.39500001,0.27700001,0.13500001,0.068000004,0.104,0.0089999996,10.23853
"2790","Jackson County, West Virginia","WV",77.206194,41.314,42.599998,0.50400001,0.97399998,0.0070000002,0,0.126,0.068000004,0.12,0.094999999,0.56900001,0.523,0.13600001,0.41100001,0.27700001,0.117,0.059,0.117,0.0060000001,9.4081249
"2791","Jefferson County, West Virginia","WV",58.111084,66.677,39.700001,0.509,0.83999997,0.068000004,0.052000001,0.079999998,0.083999999,0.056000002,0.102,0.551,0.51700002,0.119,0.32100001,0.27599999,0.182,0.102,0.119,0.052000001,10.091915
"2792","Kanawha County, West Virginia","WV",60.807341,45.882,42.799999,0.51899999,0.88,0.044,0.011,0.141,0.07,0.046999998,0.106,0.505,0.454,0.118,0.373,0.25799999,0.147,0.104,0.101,0.017000001,11.234402
"2793","Lewis County, West Virginia","WV",79.655641,37.849,43.299999,0.50199997,0.96700001,0.0049999999,0.011,0.025,0.071999997,0.068000004,0.122,0.51499999,0.49700001,0.133,0.49700001,0.229,0.093000002,0.048,0.098999999,0.011,8.8433266
"2794","Lincoln County, West Virginia","WV",78.436297,35.8,41.900002,0.50400001,0.98199999,0.0049999999,0.001,0.208,0.101,0.074000001,0.111,0.50599998,0.50599998,0.21600001,0.43399999,0.255,0.057,0.037999999,0.104,0.0020000001,8.8630495
"2795","Logan County, West Virginia","WV",82.550669,36.763,42.599998,0.50700003,0.958,0.021,0.0089999996,0.199,0.109,0.039999999,0.134,0.551,0.51099998,0.236,0.41600001,0.26699999,0.055,0.026000001,0.085000001,0.0040000002,9.4221401
"2796","McDowell County, West Virginia","WV",76.298004,24.921,44.099998,0.49700001,0.889,0.090999998,0.012,0.25099999,0.133,0.02,0.16599999,0.45199999,0.46799999,0.35600001,0.43900001,0.155,0.032000002,0.018999999,0.079999998,0.0099999998,8.7327881
"2797","Marion County, West Virginia","WV",67.806953,43.165,41.099998,0.50999999,0.93099999,0.035999998,0.012,0.102,0.048999999,0.075999998,0.112,0.537,0.484,0.116,0.40900001,0.25999999,0.145,0.07,0.103,0.011,10.04451
"2798","Marshall County, West Virginia","WV",76.811826,45.182,44.299999,0.50800002,0.96899998,0.0089999996,0.0099999998,0.098999999,0.07,0.061000001,0.104,0.58600003,0.56999999,0.108,0.45100001,0.273,0.114,0.054000001,0.115,0.0080000004,9.4891834
"2799","Mason County, West Virginia","WV",78.623521,36.448,43,0.51599997,0.96899998,0.0070000002,0.0099999998,0.11,0.103,0.17200001,0.097999997,0.551,0.484,0.15899999,0.47499999,0.26300001,0.078000002,0.025,0.126,0.0040000002,9.2287693
"2800","Mercer County, West Virginia","WV",78.722632,36.195,42.299999,0.523,0.90499997,0.059,0.0089999996,0.27900001,0.050999999,0.071000002,0.116,0.542,0.47400001,0.176,0.37900001,0.257,0.125,0.063000001,0.098999999,0.011,10.042466
"2801","Mineral County, West Virginia","WV",81.564748,31.79,43.200001,0.50700003,0.94199997,0.029999999,0.0089999996,0.108,0.088,0.183,0.138,0.456,0.428,0.12,0.50199997,0.249,0.085000001,0.044,0.096000001,0.0040000002,9.3556519
"2802","Mingo County, West Virginia","WV",85.238659,33.221,41.700001,0.51099998,0.95999998,0.014,0.0040000002,0.182,0.141,0.037999999,0.127,0.57999998,0.53299999,0.26300001,0.41,0.22400001,0.054000001,0.048999999,0.071999997,0.0070000002,9.160099
"2803","Monongalia County, West Virginia","WV",55.633694,45.467,30,0.48199999,0.88999999,0.035999998,0.02,0.068999998,0.057999998,0.061999999,0.094999999,0.37200001,0.37200001,0.083999999,0.29899999,0.219,0.206,0.191,0.063000001,0.050000001,10.492607
"2804","Monroe County, West Virginia","WV",79.996401,36.918,46.599998,0.50599998,0.96600002,0.0070000002,0.0099999998,0.088,0.072999999,0.214,0.125,0.579,0.55599999,0.18099999,0.49399999,0.192,0.086999997,0.046,0.088,0.0070000002,8.6664753
"2805","Morgan County, West Virginia","WV",78.466803,39.324,46.099998,0.50700003,0.96100003,0.0080000004,0.013,0.086999997,0.123,0.093999997,0.161,0.45899999,0.49399999,0.167,0.412,0.234,0.111,0.075000003,0.11,0.016000001,8.9429836
"2806","Nicholas County, West Virginia","WV",79.7602,39.171,43.400002,0.50700003,0.99299997,0,0,0.117,0.083999999,0.075999998,0.112,0.59799999,0.56,0.161,0.47999999,0.219,0.082000002,0.056000002,0.090999998,0.0040000002,9.1580992
"2807","Ohio County, West Virginia","WV",66.973305,40.569,43.299999,0.51999998,0.92400002,0.041999999,0.0099999998,0.078000002,0.055,0.061000001,0.097999997,0.47999999,0.42699999,0.090000004,0.345,0.26800001,0.18700001,0.111,0.101,0.017000001,9.7946768
"2808","Pendleton County, West Virginia","WV",76.686919,36.953,49.099998,0.49700001,0.94999999,0.027000001,0.011,0.115,0.048999999,0.124,0.115,0.54799998,0.55800003,0.198,0.46000001,0.18799999,0.072999999,0.079999998,0.118,0.0049999999,8.0786886
"2809","Pleasants County, West Virginia","WV",79.15408,44.288,43.599998,0.46799999,0.963,0.003,0.011,0.132,0.082000002,0.15099999,0.086000003,0.53600001,0.56699997,0.116,0.50099999,0.25299999,0.072999999,0.057,0.112,0.0020000001,8.0551577
"2810","Pocahontas County, West Virginia","WV",72.897196,36.827,48.400002,0.48800001,0.96100003,0.015,0.0070000002,0.13,0.057,0.075999998,0.132,0.56800002,0.56,0.153,0.47400001,0.206,0.1,0.067000002,0.107,0.0070000002,8.2013855
"2811","Preston County, West Virginia","WV",79.430377,45.064,42.299999,0.48500001,0.93000001,0.039000001,0.016000001,0.075999998,0.07,0.097999997,0.118,0.52999997,0.53500003,0.17900001,0.46399999,0.212,0.090000004,0.055,0.097000003,0.013,9.4461241
"2812","Putnam County, West Virginia","WV",75.143629,56.774,41,0.50999999,0.95599997,0.015,0.0099999998,0.123,0.037,0.102,0.085000001,0.60000002,0.54900002,0.086999997,0.37799999,0.28,0.148,0.107,0.106,0.0099999998,10.122342
"2813","Raleigh County, West Virginia","WV",77.385843,41.032,41.599998,0.49900001,0.87300003,0.082999997,0.014,0.182,0.066,0.039000001,0.119,0.50700003,0.51899999,0.17399999,0.39500001,0.248,0.12,0.063000001,0.113,0.017999999,10.296138
"2814","Randolph County, West Virginia","WV",73.610574,39.457,43.200001,0.48500001,0.96200001,0.018999999,0.0080000004,0.090999998,0.067000002,0.063000001,0.127,0.537,0.505,0.161,0.463,0.182,0.106,0.086999997,0.105,0.0070000002,9.2943134
"2815","Ritchie County, West Virginia","WV",87.28531,37.636,45.200001,0.505,0.97899997,0.0049999999,0.0049999999,0.133,0.106,0.177,0.134,0.49200001,0.498,0.186,0.479,0.23100001,0.063000001,0.041999999,0.114,0.0020000001,8.3126259
"2816","Roane County, West Virginia","WV",75.574654,31.813,44.200001,0.50599998,0.972,0,0.0089999996,0.127,0.089000002,0.056000002,0.111,0.53899997,0.53899997,0.215,0.465,0.207,0.082000002,0.030999999,0.097999997,0.0049999999,8.5654116
"2817","Summers County, West Virginia","WV",74.381053,36.651,46.299999,0.54299998,0.91600001,0.048999999,0.017999999,0.114,0.1,0.046,0.104,0.57800001,0.5,0.18099999,0.405,0.278,0.075999998,0.059999999,0.106,0.0040000002,8.4892054
"2818","Taylor County, West Virginia","WV",76.044345,43.97,43,0.49399999,0.96399999,0.0089999996,0.0089999996,0.090000004,0.094999999,0.086000003,0.107,0.52899998,0.51700002,0.149,0.43599999,0.25,0.117,0.048,0.125,0.0060000001,8.785387
"2819","Tucker County, West Virginia","WV",77.352232,40.533,47.700001,0.50199997,0.977,0.0020000001,0.0049999999,0.064999998,0.075999998,0.063000001,0.097999997,0.62099999,0.58899999,0.125,0.52700001,0.206,0.071000002,0.071000002,0.111,0.0070000002,8.1533499
"2820","Tyler County, West Virginia","WV",85.526693,38.854,46.200001,0.50599998,0.98100001,0.0020000001,0.0060000001,0.105,0.109,0.148,0.139,0.53899997,0.53200001,0.13699999,0.49200001,0.259,0.071999997,0.041999999,0.104,0.001,8.203578
"2821","Upshur County, West Virginia","WV",79.865468,40.33,41.799999,0.50199997,0.96399999,0.011,0.011,0.12,0.079999998,0.082000002,0.131,0.51200002,0.51800001,0.15899999,0.484,0.19400001,0.093000002,0.07,0.106,0.0060000001,9.1289129
"2822","Wayne County, West Virginia","WV",76.862639,36.318,42.5,0.51200002,0.97600001,0.0040000002,0.0060000001,0.177,0.098999999,0.114,0.13500001,0.50999999,0.46900001,0.213,0.40900001,0.255,0.075000003,0.048,0.097000003,0.003,9.6278658
"2823","Webster County, West Virginia","WV",80.545837,29.086,46.299999,0.509,0.977,0.001,0.003,0.068999998,0.148,0.102,0.149,0.54500002,0.53799999,0.29100001,0.43000001,0.18700001,0.052999999,0.039999999,0.083999999,0.0060000001,7.9990072
"2824","Wetzel County, West Virginia","WV",76.879889,39.096,46,0.509,0.97799999,0.001,0.0060000001,0.132,0.081,0.086000003,0.114,0.52700001,0.50199997,0.161,0.48699999,0.248,0.059999999,0.044,0.119,0.0060000001,8.742734
"2825","Wirt County, West Virginia","WV",83.195472,39.352,45,0.49700001,0.97299999,0.0080000004,0.0020000001,0.018999999,0.083999999,0.164,0.114,0.52899998,0.51599997,0.141,0.47600001,0.26300001,0.078000002,0.041999999,0.107,0,7.7923489
"2826","Wood County, West Virginia","WV",75.172901,41.884,42.5,0.51700002,0.95499998,0.011,0.0099999998,0.177,0.086000003,0.117,0.112,0.54400003,0.47999999,0.109,0.38100001,0.32300001,0.122,0.066,0.111,0.0089999996,10.480522
"2827","Wyoming County, West Virginia","WV",86.042845,33.73,42.799999,0.505,0.97500002,0.0080000004,0.003,0.17399999,0.101,0.028000001,0.117,0.551,0.56300002,0.248,0.46000001,0.213,0.045000002,0.034000002,0.093000002,0,8.9658451
"2828","Adams County, Wisconsin","WI",61.345226,43.64,51.400002,0.461,0.90600002,0.029999999,0.037999999,0.068000004,0.101,0.138,0.086999997,0.47600001,0.54799998,0.12800001,0.43700001,0.30700001,0.085000001,0.043000001,0.14,0.029999999,9.2214785
"2829","Ashland County, Wisconsin","WI",43.851262,39.381,42.200001,0.5,0.83099997,0.0049999999,0.023,0.199,0.079000004,0.132,0.097000003,0.44800001,0.47,0.077,0.34999999,0.34099999,0.146,0.086000003,0.11,0.0099999998,8.9800463
"2830","Barron County, Wisconsin","WI",63.327903,45.714,43.900002,0.49599999,0.94099998,0.013,0.023,0.132,0.059999999,0.24600001,0.085000001,0.55699998,0.56,0.105,0.398,0.331,0.106,0.059999999,0.098999999,0.025,10.024421
"2831","Bayfield County, Wisconsin","WI",45.43452,46.665,50.799999,0.48699999,0.85399997,0.0060000001,0.015,0.074000001,0.071999997,0.094999999,0.096000001,0.58099997,0.58899999,0.059999999,0.30199999,0.345,0.189,0.104,0.12800001,0.017000001,9.1616755
"2832","Brown County, Wisconsin","WI",55.737662,53.527,36.799999,0.50400001,0.82300001,0.021,0.079000004,0.083999999,0.061000001,0.183,0.082000002,0.52499998,0.50400001,0.093999997,0.31299999,0.31400001,0.2,0.079000004,0.082000002,0.056000002,11.758238
"2833","Buffalo County, Wisconsin","WI",61.534953,50.196,45,0.493,0.96399999,0.0049999999,0.02,0.161,0.037,0.186,0.077,0.59200001,0.588,0.086999997,0.42500001,0.308,0.124,0.056000002,0.097000003,0.014,8.8436155
"2834","Burnett County, Wisconsin","WI",64.736843,41.135,50.900002,0.48800001,0.90600002,0.0049999999,0.016000001,0.092,0.075000003,0.15800001,0.083999999,0.58499998,0.59399998,0.086000003,0.40000001,0.33700001,0.119,0.057999998,0.14399999,0.014,9.0760088
"2835","Calumet County, Wisconsin","WI",61.406738,67.427,39,0.498,0.917,0.0070000002,0.039000001,0.108,0.030999999,0.271,0.037999999,0.611,0.62900001,0.071000002,0.338,0.30700001,0.206,0.078000002,0.075000003,0.032000002,10.18686
"2836","Chippewa County, Wisconsin","WI",60.107398,52.109,40.599998,0.479,0.94199997,0.013,0.014,0.068999998,0.050999999,0.206,0.079999998,0.53899997,0.574,0.082000002,0.38499999,0.34099999,0.13500001,0.057,0.102,0.012,10.359677
"2837","Clark County, Wisconsin","WI",67.163831,45.048,37.099998,0.49399999,0.93800002,0.0040000002,0.041000001,0.15700001,0.048,0.237,0.233,0.579,0.58499998,0.186,0.433,0.266,0.083999999,0.030999999,0.082000002,0.028999999,9.5175304
"2838","Columbia County, Wisconsin","WI",51.144981,59.769,42,0.49200001,0.93599999,0.015,0.028000001,0.162,0.057999998,0.176,0.068999998,0.54699999,0.55199999,0.075000003,0.34900001,0.35499999,0.15800001,0.061999999,0.101,0.018999999,10.288376
"2839","Crawford County, Wisconsin","WI",52.882099,44.459,45.900002,0.48500001,0.95499998,0.017999999,0.011,0.059,0.064999998,0.176,0.078000002,0.51499999,0.53200001,0.101,0.42699999,0.32100001,0.101,0.050000001,0.114,0.012,8.9491053
"2840","Dane County, Wisconsin","WI",24.680667,62.865,34.599998,0.50400001,0.80800003,0.050000001,0.061999999,0.050000001,0.048999999,0.090000004,0.059999999,0.48800001,0.46200001,0.050000001,0.19,0.28099999,0.28299999,0.19599999,0.064999998,0.081,12.630196
"2841","Dodge County, Wisconsin","WI",65.605378,53.783,42,0.477,0.90799999,0.02,0.044,0.20100001,0.059999999,0.27599999,0.059999999,0.495,0.52899998,0.118,0.40200001,0.31600001,0.115,0.048999999,0.090000004,0.02,10.670465
